year_month,state,district,enrolment_total,demographic_total,biometric_total,demo_update_rate,bio_update_rate,update_imbalance,demo_mom_delta,bio_mom_delta,z_demo_update_rate,z_bio_update_rate
2025-07,Karnataka,Chamarajanagar,1,21.0,16.0,10.5,8.0,0.13157894736842105,-14.0,-16.0,0.31297931611619967,-0.29102305486246305
2025-08,Karnataka,Chamarajanagar,11,81.0,42.0,6.75,3.5,0.31451612903225806,60.0,26.0,-0.27910599850165085,-0.45434552332658834
2025-09,Karnataka,Chamarajanagar,2,41.0,49.0,13.666666666666666,16.333333333333332,-0.08791208791208792,-40.0,7.0,0.8129624706823845,0.011425960811843026
2025-10,Karnataka,Chamarajanagar,5,48.0,47.0,8.0,7.833333333333333,0.010416666666666666,7.0,-2.0,-0.08174422696236734,-0.2970720351759492
2025-11,Karnataka,Chamarajanagar,10,49.0,51.0,4.454545454545454,4.636363636363637,-0.019801980198019802,1.0,4.0,-0.6415339789646988,-0.4131024757346375
2025-12,Karnataka,Chamarajanagar,2,77.0,62.0,25.666666666666668,20.666666666666668,0.10714285714285714,28.0,11.0,2.707635477459506,0.1686994489624823
2025-01,Karnataka,Chamarajanagar *,1,4.0,1.0,2.0,0.5,0.5,,,0.7071067796865478,-0.7071067803294049
2025-12,Karnataka,Chamarajanagar *,2,4.0,5.0,1.3333333333333333,1.6666666666666667,-0.1,0.0,4.0,-0.7071067796865473,0.7071067803294047
2025-01,Karnataka,Chamrajanagar,43,5515.0,16712.0,125.3409090909091,379.8181818181818,-0.5037340291524204,,,3.1652962941495866,3.1749754645499615
2025-02,Karnataka,Chamrajanagar,96,429.0,647.0,4.422680412371134,6.670103092783505,-0.20241411327762301,-5086.0,-16065.0,-0.39194431529851564,-0.3175803253222482
2025-03,Karnataka,Chamrajanagar,47,461.0,524.0,9.604166666666666,10.916666666666666,-0.06389452332657201,32.0,-123.0,-0.23951243201251193,-0.27783374469482786
2025-04,Karnataka,Chamrajanagar,53,477.0,514.0,8.833333333333334,9.518518518518519,-0.037298387096774195,16.0,-10.0,-0.26218924150944317,-0.2909199983520721
2025-05,Karnataka,Chamrajanagar,43,329.0,496.0,7.4772727272727275,11.272727272727273,-0.20217917675544794,-148.0,-18.0,-0.302082596791514,-0.27450112260150195
2025-06,Karnataka,Chamrajanagar,48,351.0,526.0,7.163265306122449,10.73469387755102,-0.19931662870159453,22.0,30.0,-0.31132024410400805,-0.2795369562466492
2025-07,Karnataka,Chamrajanagar,19,275.0,201.0,13.75,10.05,0.15513626834381553,-76.0,-325.0,-0.11754797012361122,-0.2859454886836892
2025-08,Karnataka,Chamrajanagar,54,553.0,647.0,10.054545454545455,11.763636363636364,-0.07826810990840966,278.0,446.0,-0.22626293496491914,-0.2699063585238951
2025-09,Karnataka,Chamrajanagar,47,329.0,415.0,6.854166666666667,8.645833333333334,-0.11543624161073826,-224.0,-232.0,-0.3204134821096722,-0.2990880738964117
2025-10,Karnataka,Chamrajanagar,89,377.0,571.0,4.188888888888889,6.344444444444444,-0.20442571127502634,48.0,156.0,-0.3988221261179805,-0.32062839407196186
2025-11,Karnataka,Chamrajanagar,62,336.0,605.0,5.333333333333333,9.603174603174603,-0.28556263269639065,-41.0,34.0,-0.3651542143603745,-0.2901276424068842
2025-12,Karnataka,Chamrajanagar,53,536.0,641.0,9.925925925925926,11.87037037037037,-0.08913412563667232,200.0,36.0,-0.2300467367570361,-0.26890735974982016
2025-01,Karnataka,Chamrajnagar,6,118.0,736.0,16.857142857142858,105.14285714285714,-0.7228070175438597,,,1.3929451830592405,3.140967652416774
2025-02,Karnataka,Chamrajnagar,7,49.0,91.0,6.125,11.375,-0.2978723404255319,-69.0,-645.0,-0.5987474615818048,-0.15989610139022448
2025-03,Karnataka,Chamrajnagar,4,55.0,74.0,11.0,14.8,-0.14615384615384616,6.0,-17.0,0.3059648378974054,-0.039327511030258284
2025-04,Karnataka,Chamrajnagar,11,129.0,59.0,10.75,4.916666666666667,0.37037037037037035,74.0,-15.0,0.25956933536001003,-0.3872456330908906
2025-05,Karnataka,Chamrajnagar,9,33.0,66.0,3.3,6.6,-0.33,-96.0,7.0,-1.1230166402543729,-0.3279880777314912
2025-06,Karnataka,Chamrajnagar,13,57.0,56.0,4.071428571428571,4.0,0.008771929824561403,24.0,-10.0,-0.9798533752818385,-0.41951459888066256
2025-07,Karnataka,Chamrajnagar,4,37.0,15.0,7.4,3.0,0.41509433962264153,-20.0,-41.0,-0.3621303986410882,-0.4547171070149592
2025-08,Karnataka,Chamrajnagar,6,103.0,72.0,14.714285714285714,10.285714285714286,0.17613636363636365,66.0,57.0,0.9952694470244225,-0.19824169060794047
2025-09,Karnataka,Chamrajnagar,6,73.0,57.0,10.428571428571429,8.142857142857142,0.12213740458015267,-30.0,-15.0,0.19991797495478741,-0.2736756366100049
2025-10,Karnataka,Chamrajnagar,17,68.0,61.0,3.7777777777777777,3.388888888888889,0.05384615384615385,-5.0,4.0,-1.0343496798495726,-0.44102724274051053
2025-11,Karnataka,Chamrajnagar,15,74.0,75.0,4.625,4.6875,-0.006666666666666667,6.0,14.0,-0.8771204768061771,-0.3953128745383336
2025-12,Karnataka,Chamrajnagar,5,115.0,88.0,19.166666666666668,14.666666666666666,0.1323529411764706,41.0,13.0,1.8215512541189884,-0.04402117878149789
2025-01,Karnataka,Chickmagalur,25,1948.0,14040.0,74.92307692307692,540.0,-0.7562699355807118,,,2.1879364263198955,3.1708564240095307
2025-02,Karnataka,Chickmagalur,41,333.0,484.0,7.928571428571429,11.523809523809524,-0.1845965770171149,-1615.0,-13556.0,-0.5652365213438096,-0.30138192058492
2025-03,Karnataka,Chickmagalur,29,347.0,322.0,11.566666666666666,10.733333333333333,0.03731343283582089,14.0,-162.0,-0.4157271650672799,-0.30657557318180845
2025-04,Karnataka,Chickmagalur,5,433.0,227.0,72.16666666666667,37.833333333333336,0.31164901664145234,86.0,-95.0,2.0746603584603625,-0.12852089288727775
2025-05,Karnataka,Chickmagalur,18,208.0,343.0,10.947368421052632,18.05263157894737,-0.24456521739130435,-225.0,116.0,-0.44117753840423946,-0.25848570937726506
2025-06,Karnataka,Chickmagalur,29,340.0,339.0,11.333333333333334,11.3,0.0014705882352941176,132.0,-4.0,-0.4253161159279473,-0.30285241258524387
2025-07,Karnataka,Chickmagalur,13,195.0,124.0,13.928571428571429,8.857142857142858,0.221875,-145.0,-215.0,-0.31866349921236,-0.3189026763334593
2025-08,Karnataka,Chickmagalur,32,450.0,429.0,13.636363636363637,13.0,0.023863636363636365,255.0,305.0,-0.33067192561486564,-0.2916829307955501
2025-09,Karnataka,Chickmagalur,28,283.0,267.0,9.758620689655173,9.206896551724139,0.029038112522686024,-167.0,-162.0,-0.4900297251846688,-0.31660469543786884
2025-10,Karnataka,Chickmagalur,38,359.0,305.0,9.205128205128204,7.82051282051282,0.081203007518797,76.0,38.0,-0.5127757776241454,-0.3257136294609822
2025-11,Karnataka,Chickmagalur,34,320.0,281.0,9.142857142857142,8.028571428571428,0.06478405315614617,-39.0,-24.0,-0.5153348382933973,-0.3243466254410412
2025-12,Karnataka,Chickmagalur,31,501.0,396.0,15.65625,12.375,0.11692650334075724,181.0,115.0,-0.24766367810754525,-0.295789357924114
2025-01,Karnataka,Chikkaballapur,77,17186.0,27137.0,220.33333333333334,347.9102564102564,-0.2245059110188611,,,3.155034031030991,3.174046653462495
2025-02,Karnataka,Chikkaballapur,131,613.0,860.0,4.643939393939394,6.515151515151516,-0.16757123473541383,-16573.0,-26277.0,-0.42366133066753936,-0.3116088348785006
2025-03,Karnataka,Chikkaballapur,51,855.0,551.0,16.442307692307693,10.596153846153847,0.21606254442075337,242.0,-309.0,-0.2279040653991058,-0.2699416639992891
2025-04,Karnataka,Chikkaballapur,36,1114.0,490.0,30.10810810810811,13.243243243243244,0.38878504672897196,259.0,-61.0,-0.0011625661130319368,-0.24291479234004582
2025-05,Karnataka,Chikkaballapur,48,575.0,689.0,11.73469387755102,14.061224489795919,-0.09011857707509881,-539.0,199.0,-0.3060122904529138,-0.23456317633699153
2025-06,Karnataka,Chikkaballapur,75,824.0,607.0,10.842105263157896,7.9868421052631575,0.15153631284916202,249.0,-82.0,-0.3208220253030713,-0.29658282451980317
2025-07,Karnataka,Chikkaballapur,26,495.0,282.0,18.333333333333332,10.444444444444445,0.2737789203084833,-329.0,-325.0,-0.19652837016073443,-0.2714906220866167
2025-08,Karnataka,Chikkaballapur,89,1178.0,709.0,13.088888888888889,7.877777777777778,0.24841101694915255,683.0,427.0,-0.2835436316218177,-0.29769637496686785
2025-09,Karnataka,Chikkaballapur,110,733.0,554.0,6.603603603603603,4.990990990990991,0.1389751552795031,-445.0,-155.0,-0.39114679163748167,-0.32717056502628694
2025-10,Karnataka,Chikkaballapur,90,829.0,623.0,9.10989010989011,6.846153846153846,0.14177563661390227,96.0,69.0,-0.34956275390934294,-0.3082292899606951
2025-11,Karnataka,Chikkaballapur,121,775.0,629.0,6.352459016393443,5.155737704918033,0.10391459074733096,-54.0,6.0,-0.39531375577488953,-0.3254884955432978
2025-12,Karnataka,Chikkaballapur,76,1120.0,677.0,14.545454545454545,8.792207792207792,0.246384872080089,345.0,48.0,-0.2593764499910623,-0.28836001380410003
2025-01,Karnataka,Chikkamagaluru,25,4876.0,10134.0,187.53846153846155,389.7692307692308,-0.35027646392645395,,,3.009254829042366,3.01395667792574
2025-02,Karnataka,Chikkamagaluru,47,257.0,289.0,5.354166666666667,6.020833333333333,-0.05850091407678245,-4619.0,-9845.0,-0.3776204931424851,-0.316561208867691
2025-03,Karnataka,Chikkamagaluru,23,292.0,195.0,12.166666666666666,8.125,0.1987704918032787,35.0,-94.0,-0.25097352750463425,-0.2982993352886659
2025-04,Karnataka,Chikkamagaluru,16,249.0,147.0,14.647058823529411,8.647058823529411,0.25692695214105793,-43.0,-48.0,-0.20486209407218053,-0.2937684336319014
2025-05,Karnataka,Chikkamagaluru,13,153.0,226.0,10.928571428571429,16.142857142857142,-0.19210526315789472,-96.0,79.0,-0.27399018880011083,-0.22871307302290406
2025-06,Karnataka,Chikkamagaluru,27,289.0,219.0,10.321428571428571,7.821428571428571,0.137524557956778,136.0,-7.0,-0.2852772053969311,-0.30093400446131174
2025-08,Karnataka,Chikkamagaluru,36,332.0,285.0,8.972972972972974,7.702702702702703,0.07605177993527508,43.0,66.0,-0.3103455077590263,-0.30196441561627335
2025-09,Karnataka,Chikkamagaluru,25,229.0,156.0,8.807692307692308,6.0,0.18911917098445596,-103.0,-129.0,-0.3134181381790486,-0.31674201949718633
2025-10,Karnataka,Chikkamagaluru,36,225.0,170.0,6.081081081081081,4.594594594594595,0.1388888888888889,-4.0,14.0,-0.36410687774960426,-0.32893940682746375
2025-11,Karnataka,Chikkamagaluru,47,192.0,194.0,4.0,4.041666666666667,-0.00516795865633075,-33.0,24.0,-0.40279496643441265,-0.3337382186697444
2025-12,Karnataka,Chikkamagaluru,28,392.0,249.0,13.517241379310345,8.586206896551724,0.22274143302180685,200.0,55.0,-0.22586583000393196,-0.29429656204259763
2025-01,Karnataka,Chikmagalur,2,18.0,644.0,6.0,214.66666666666666,-0.9441930618401206,,,-0.2003078757233819,3.009472741827533
2025-02,Karnataka,Chikmagalur,6,36.0,49.0,5.142857142857143,7.0,-0.1511627906976744,18.0,-595.0,-0.3951541512980792,-0.31777041373334197
2025-03,Karnataka,Chikmagalur,4,29.0,31.0,5.8,6.2,-0.03278688524590164,-7.0,-18.0,-0.2457720066908113,-0.3305880438671238
2025-04,Karnataka,Chikmagalur,3,40.0,23.0,10.0,5.75,0.265625,11.0,-8.0,0.7089747436252058,-0.3377979608173761
2025-05,Karnataka,Chikmagalur,4,10.0,44.0,2.0,8.8,-0.6181818181818182,-30.0,21.0,-1.1095904950719697,-0.28893074593233276
2025-06,Karnataka,Chikmagalur,2,15.0,44.0,5.0,14.666666666666666,-0.48333333333333334,5.0,0.0,-0.42762853056052885,-0.19493479161793245
2025-07,Karnataka,Chikmagalur,2,13.0,13.0,4.333333333333333,4.333333333333333,0.0,-2.0,-31.0,-0.5791756337852936,-0.3604958475126149
2025-08,Karnataka,Chikmagalur,3,51.0,37.0,12.75,9.25,0.15730337078651685,38.0,24.0,1.3341065444273599,-0.28172082898208045
2025-10,Karnataka,Chikmagalur,1,33.0,30.0,16.5,15.0,0.046875,-18.0,-7.0,2.186559000066661,-0.18959411239552332
2025-11,Karnataka,Chikmagalur,6,21.0,21.0,3.0,3.0,0.0,-12.0,-9.0,-0.8822698402348227,-0.3818585644022513
2025-12,Karnataka,Chikmagalur,5,31.0,39.0,5.166666666666667,6.5,-0.11267605633802817,10.0,18.0,-0.3897417547543376,-0.32578143256695563
2025-01,Karnataka,Chitradurga,109,22719.0,39368.0,206.53636363636363,357.8909090909091,-0.2681516557144698,,,3.1562920035827653,3.1742943472677068
2025-02,Karnataka,Chitradurga,142,1020.0,1184.0,7.1328671328671325,8.27972027972028,-0.07437641723356009,-21699.0,-38184.0,-0.4008738165164189,-0.3120919150852814
2025-03,Karnataka,Chitradurga,78,1154.0,879.0,14.60759493670886,11.126582278481013,0.1352015732546706,134.0,-305.0,-0.26753189059936455,-0.28370249025867944
2025-04,Karnataka,Chitradurga,47,1331.0,676.0,27.729166666666668,14.083333333333334,0.32619521912350596,177.0,-203.0,-0.03345572201539398,-0.2542172318094655
2025-05,Karnataka,Chitradurga,70,589.0,960.0,8.295774647887324,13.52112676056338,-0.23935483870967741,-742.0,284.0,-0.38012866943072693,-0.25982365784684347
2025-06,Karnataka,Chitradurga,81,695.0,890.0,8.475609756097562,10.853658536585366,-0.12295081967213115,106.0,-70.0,-0.37692058476121826,-0.2864241353743592
2025-07,Karnataka,Chitradurga,35,573.0,329.0,15.916666666666666,9.13888888888889,0.2702104097452935,-122.0,-561.0,-0.2441793150652522,-0.30352412969421355
2025-08,Karnataka,Chitradurga,83,1532.0,1083.0,18.238095238095237,12.892857142857142,0.17163608562691132,959.0,754.0,-0.20276727107964138,-0.26608887656502284
2025-09,Karnataka,Chitradurga,79,866.0,655.0,10.825,8.1875,0.13863337713534823,-666.0,-428.0,-0.3350097315403586,-0.31301155246136314
2025-10,Karnataka,Chitradurga,122,1062.0,902.0,8.634146341463415,7.333333333333333,0.08142493638676845,196.0,247.0,-0.37409244517195706,-0.32152945757347545
2025-11,Karnataka,Chitradurga,116,1059.0,822.0,9.051282051282051,7.0256410256410255,0.1259298618490967,-3.0,-80.0,-0.36665114692328943,-0.32459782114106567
2025-12,Karnataka,Chitradurga,63,1268.0,933.0,19.8125,14.578125,0.15213442325158946,209.0,111.0,-0.17468141047914376,-0.24928307945793698
2025-01,Karnataka,Dakshina Kannada,110,19475.0,50200.0,175.45045045045046,452.2522522522523,-0.4409696308628509,,,3.1465558932875415,3.1743992111234443
2025-02,Karnataka,Dakshina Kannada,267,1535.0,1727.0,5.727611940298507,6.4440298507462686,-0.058841556849524974,-17940.0,-48473.0,-0.43947925215829853,-0.3104162877684943
2025-03,Karnataka,Dakshina Kannada,101,1673.0,1106.0,16.401960784313726,10.843137254901961,0.2039568345323741,138.0,-621.0,-0.21394336997884683,-0.2760291300334685
2025-04,Karnataka,Dakshina Kannada,57,1643.0,913.0,28.32758620689655,15.741379310344827,0.28549080954243256,-30.0,-193.0,0.038030449645000575,-0.23774031216424937
2025-05,Karnataka,Dakshina Kannada,95,967.0,1172.0,10.072916666666666,12.208333333333334,-0.09579439252336448,-676.0,259.0,-0.34766829964764945,-0.26535759861236463
2025-06,Karnataka,Dakshina Kannada,126,1533.0,1175.0,12.070866141732283,9.251968503937007,0.13215208564045774,566.0,3.0,-0.3054540808701228,-0.2884670556842011
2025-07,Karnataka,Dakshina Kannada,66,1088.0,663.0,16.238805970149254,9.895522388059701,0.2425799086757991,-445.0,-512.0,-0.21739063083589102,-0.28343649223321327
2025-08,Karnataka,Dakshina Kannada,132,2209.0,1491.0,16.60902255639098,11.210526315789474,0.19400162118346392,1121.0,828.0,-0.2095684090221167,-0.2731573052685338
2025-09,Karnataka,Dakshina Kannada,179,1331.0,843.0,7.394444444444445,4.683333333333334,0.22436781609195403,-878.0,-648.0,-0.40426112834002825,-0.3241793863485821
2025-10,Karnataka,Dakshina Kannada,225,1304.0,1140.0,5.769911504424779,5.04424778761062,0.0670756646216769,-27.0,297.0,-0.43858551431532244,-0.3213581726050032
2025-11,Karnataka,Dakshina Kannada,182,1530.0,1083.0,8.360655737704919,5.918032786885246,0.17100229533282327,226.0,-57.0,-0.38384627029279217,-0.3145279273220234
2025-12,Karnataka,Dakshina Kannada,118,1893.0,1234.0,15.907563025210084,10.369747899159664,0.21067774936061381,363.0,151.0,-0.22438938747147366,-0.27972954308331016
2025-01,Karnataka,Davanagere,13,421.0,2787.0,30.071428571428573,199.07142857142858,-0.7373013399813025,,,1.7798156077611482,3.152994654117683
2025-02,Karnataka,Davanagere,16,112.0,165.0,6.588235294117647,9.705882352941176,-0.1906474820143885,-309.0,-2622.0,-0.6979744041012923,-0.3463342244518924
2025-03,Karnataka,Davanagere,11,158.0,151.0,13.166666666666666,12.583333333333334,0.02258064516129032,46.0,-14.0,-0.0038621785560021315,-0.29316115515059
2025-04,Karnataka,Davanagere,4,125.0,103.0,25.0,20.6,0.09606986899563319,-33.0,-48.0,1.2447122718660029,-0.14501935355714887
2025-05,Karnataka,Davanagere,8,67.0,140.0,7.444444444444445,15.555555555555555,-0.35096153846153844,-58.0,37.0,-0.6076329221873003,-0.2382367865764452
2025-06,Karnataka,Davanagere,16,103.0,128.0,6.0588235294117645,7.529411764705882,-0.10775862068965517,36.0,-12.0,-0.7538344043687225,-0.3865537180971706
2025-07,Karnataka,Davanagere,13,54.0,80.0,3.857142857142857,5.714285714285714,-0.1925925925925926,-49.0,-48.0,-0.9861410721475592,-0.420095844071611
2025-08,Karnataka,Davanagere,6,185.0,186.0,26.428571428571427,26.571428571428573,-0.002688172043010753,131.0,106.0,1.3954456059209732,-0.03467197060604989
2025-09,Karnataka,Davanagere,12,98.0,88.0,7.538461538461538,6.769230769230769,0.053475935828877004,-87.0,-98.0,-0.597712865159751,-0.40060127512920113
2025-10,Karnataka,Davanagere,12,95.0,163.0,7.3076923076923075,12.538461538461538,-0.2625482625482625,-3.0,75.0,-0.6220620960455538,-0.2939903512253974
2025-11,Karnataka,Davanagere,19,104.0,128.0,5.2,6.4,-0.10300429184549356,9.0,-35.0,-0.844451738135887,-0.40742437425904454
2025-12,Karnataka,Davanagere,8,178.0,165.0,19.77777777777778,18.333333333333332,0.0377906976744186,74.0,37.0,0.6936981951539445,-0.18690560099313228
2025-01,Karnataka,Davangere,100,14633.0,61468.0,144.88118811881188,608.5940594059406,-0.6154240361619931,,,3.167132407528816,3.1747161010227782
2025-02,Karnataka,Davangere,141,766.0,1584.0,5.394366197183099,11.154929577464788,-0.34793704806465336,-13867.0,-59884.0,-0.35325952361394225,-0.2924524524186318
2025-03,Karnataka,Davangere,95,844.0,1197.0,8.791666666666666,12.46875,-0.17286973555337903,78.0,-387.0,-0.2675178815313868,-0.2848278482933697
2025-04,Karnataka,Davangere,64,891.0,1005.0,13.707692307692307,15.461538461538462,-0.060094886663152346,47.0,-192.0,-0.14344639749054164,-0.26745954828943874
2025-05,Karnataka,Davangere,56,397.0,1122.0,6.964912280701754,19.68421052631579,-0.4769736842105263,-494.0,117.0,-0.3136218167414365,-0.2429537617355938
2025-06,Karnataka,Davangere,128,714.0,1121.0,5.534883720930233,8.689922480620154,-0.22167755991285404,317.0,-1.0,-0.3497131186563363,-0.3067578346132051
2025-07,Karnataka,Davangere,54,391.0,641.0,7.109090909090909,11.654545454545454,-0.2420135527589545,-323.0,-480.0,-0.30998301220756025,-0.2895529897431431
2025-08,Karnataka,Davangere,93,1228.0,1447.0,13.063829787234043,15.393617021276595,-0.08183856502242152,837.0,806.0,-0.15969630834635018,-0.2678537224739251
2025-09,Karnataka,Davangere,108,714.0,876.0,6.5504587155963305,8.036697247706423,-0.10182275298554368,-514.0,-571.0,-0.32408186570040015,-0.31054875133224086
2025-10,Karnataka,Davangere,126,798.0,1152.0,6.283464566929134,9.070866141732283,-0.1814454126089185,84.0,276.0,-0.33082030904351706,-0.30454707235057926
2025-11,Karnataka,Davangere,151,752.0,1027.0,4.947368421052632,6.756578947368421,-0.1544943820224719,-46.0,-125.0,-0.3645409288581781,-0.3179777691083129
2025-12,Karnataka,Davangere,108,1032.0,1266.0,9.46788990825688,11.614678899082568,-0.1017833840800348,280.0,239.0,-0.2504512453391669,-0.2897843506643379
2025-01,Karnataka,Dharwad,136,29802.0,60945.0,217.53284671532847,444.8540145985401,-0.34318111693921627,,,3.1680106019382657,3.174674385051668
2025-02,Karnataka,Dharwad,228,1181.0,1303.0,5.157205240174672,5.689956331877729,-0.04909456740442656,-28621.0,-59642.0,-0.35759731840734343,-0.3147841636423675
2025-03,Karnataka,Dharwad,107,1256.0,1070.0,11.62962962962963,9.907407407407407,0.07993124194241513,75.0,-233.0,-0.25014982333305474,-0.28127363282322226
2025-04,Karnataka,Dharwad,77,1242.0,872.0,15.923076923076923,11.179487179487179,0.17494089834515367,-14.0,-198.0,-0.17887511556420213,-0.27116608974962847
2025-05,Karnataka,Dharwad,97,613.0,1243.0,6.255102040816326,12.683673469387756,-0.3392568659127625,-629.0,371.0,-0.33937134094035054,-0.2592143017803707
2025-06,Karnataka,Dharwad,153,1083.0,1172.0,7.032467532467533,7.6103896103896105,-0.03945035460992908,470.0,-71.0,-0.32646644320663615,-0.29952500890336387
2025-07,Karnataka,Dharwad,45,799.0,631.0,17.369565217391305,13.717391304347826,0.11740041928721175,-284.0,-541.0,-0.15486223653674255,-0.25100070718345435
